timestamp,value,__name__,application,error,exception,instance,job,le,method,outcome,status,uri
2025-03-12 14:09:27.757999897,2420,http_server_requests_seconds_bucket,Gateway Service Application,none,none,gateway-service:8888,gateway_service,7.158278826,GET,SUCCESS,200,/actuator/health
2025-03-12 14:09:27.757999897,2420,http_server_requests_seconds_bucket,Gateway Service Application,none,none,gateway-service:8888,gateway_service,8.589934591,GET,SUCCESS,200,/actuator/health
2025-03-12 14:09:27.757999897,2420,http_server_requests_seconds_bucket,Gateway Service Application,none,none,gateway-service:8888,gateway_service,10.021590356,GET,SUCCESS,200,/actuator/health
2025-03-12 14:09:27.757999897,2420,http_server_requests_seconds_bucket,Gateway Service Application,none,none,gateway-service:8888,gateway_service,11.453246121,GET,SUCCESS,200,/actuator/health
2025-03-12 14:09:27.757999897,2420,http_server_requests_seconds_bucket,Gateway Service Application,none,none,gateway-service:8888,gateway_service,12.884901886,GET,SUCCESS,200,/actuator/health
2025-03-12 14:09:27.757999897,2420,http_server_requests_seconds_bucket,Gateway Service Application,none,none,gateway-service:8888,gateway_service,14.316557651,GET,SUCCESS,200,/actuator/health
2025-03-12 14:09:27.757999897,2420,http_server_requests_seconds_bucket,Gateway Service Application,none,none,gateway-service:8888,gateway_service,15.748213416,GET,SUCCESS,200,/actuator/health
2025-03-12 14:09:27.757999897,2420,http_server_requests_seconds_bucket,Gateway Service Application,none,none,gateway-service:8888,gateway_service,17.179869184,GET,SUCCESS,200,/actuator/health
2025-03-12 14:09:27.757999897,2420,http_server_requests_seconds_bucket,Gateway Service Application,none,none,gateway-service:8888,gateway_service,22.906492245,GET,SUCCESS,200,/actuator/health
2025-03-12 14:09:27.757999897,2420,http_server_requests_seconds_bucket,Gateway Service Application,none,none,gateway-service:8888,gateway_service,28.633115306,GET,SUCCESS,200,/actuator/health
2025-03-12 14:09:27.757999897,2420,http_server_requests_seconds_bucket,Gateway Service Application,none,none,gateway-service:8888,gateway_service,30.0,GET,SUCCESS,200,/actuator/health
2025-03-12 14:09:27.757999897,2420,http_server_requests_seconds_bucket,Gateway Service Application,none,none,gateway-service:8888,gateway_service,+Inf,GET,SUCCESS,200,/actuator/health
2025-03-12 14:09:27.757999897,0,http_server_requests_seconds_bucket,Gateway Service Application,none,none,gateway-service:8888,gateway_service,0.001,GET,SUCCESS,200,/actuator/prometheus
2025-03-12 14:09:27.757999897,0,http_server_requests_seconds_bucket,Gateway Service Application,none,none,gateway-service:8888,gateway_service,0.001048576,GET,SUCCESS,200,/actuator/prometheus
2025-03-12 14:09:27.757999897,0,http_server_requests_seconds_bucket,Gateway Service Application,none,none,gateway-service:8888,gateway_service,0.001398101,GET,SUCCESS,200,/actuator/prometheus
2025-03-12 14:09:27.757999897,0,http_server_requests_seconds_bucket,Gateway Service Application,none,none,gateway-service:8888,gateway_service,0.001747626,GET,SUCCESS,200,/actuator/prometheus
2025-03-12 14:09:27.757999897,578,http_server_requests_seconds_bucket,Gateway Service Application,none,none,gateway-service:8888,gateway_service,0.002097151,GET,SUCCESS,200,/actuator/prometheus
2025-03-12 14:09:27.757999897,1742,http_server_requests_seconds_bucket,Gateway Service Application,none,none,gateway-service:8888,gateway_service,0.002446676,GET,SUCCESS,200,/actuator/prometheus
2025-03-12 14:09:27.757999897,2581,http_server_requests_seconds_bucket,Gateway Service Application,none,none,gateway-service:8888,gateway_service,0.002796201,GET,SUCCESS,200,/actuator/prometheus
2025-03-12 14:09:27.757999897,3071,http_server_requests_seconds_bucket,Gateway Service Application,none,none,gateway-service:8888,gateway_service,0.003145726,GET,SUCCESS,200,/actuator/prometheus
2025-03-12 14:09:27.757999897,3393,http_server_requests_seconds_bucket,Gateway Service Application,none,none,gateway-service:8888,gateway_service,0.003495251,GET,SUCCESS,200,/actuator/prometheus
2025-03-12 14:09:27.757999897,3612,http_server_requests_seconds_bucket,Gateway Service Application,none,none,gateway-service:8888,gateway_service,0.003844776,GET,SUCCESS,200,/actuator/prometheus
2025-03-12 14:09:27.757999897,3751,http_server_requests_seconds_bucket,Gateway Service Application,none,none,gateway-service:8888,gateway_service,0.004194304,GET,SUCCESS,200,/actuator/prometheus
2025-03-12 14:09:27.757999897,4053,http_server_requests_seconds_bucket,Gateway Service Application,none,none,gateway-service:8888,gateway_service,0.005592405,GET,SUCCESS,200,/actuator/prometheus
2025-03-12 14:09:27.757999897,4232,http_server_requests_seconds_bucket,Gateway Service Application,none,none,gateway-service:8888,gateway_service,0.006990506,GET,SUCCESS,200,/actuator/prometheus
2025-03-12 14:09:27.757999897,4426,http_server_requests_seconds_bucket,Gateway Service Application,none,none,gateway-service:8888,gateway_service,0.008388607,GET,SUCCESS,200,/actuator/prometheus
2025-03-12 14:09:27.757999897,4664,http_server_requests_seconds_bucket,Gateway Service Application,none,none,gateway-service:8888,gateway_service,0.009786708,GET,SUCCESS,200,/actuator/prometheus
2025-03-12 14:09:27.757999897,4752,http_server_requests_seconds_bucket,Gateway Service Application,none,none,gateway-service:8888,gateway_service,0.011184809,GET,SUCCESS,200,/actuator/prometheus
2025-03-12 14:09:27.757999897,4786,http_server_requests_seconds_bucket,Gateway Service Application,none,none,gateway-service:8888,gateway_service,0.01258291,GET,SUCCESS,200,/actuator/prometheus
